SMS,Cluster,Cluster_Label
board working fine issue overheating also reslove still software inst pending come around clock,2,Casual Communication
guessin gonna,2,Casual Communication
reach home minutes,2,Casual Communication
yeah clearly fault,2,Casual Communication
spending new years brother family lets plan meet next week ready spoiled,2,Casual Communication
day class class,2,Casual Communication
fine tonight,2,Casual Communication
unfortunately found pick sister airport evening think going try one,2,Casual Communication
looks like wil getting headstart leaving bout 30ish desperate company could head earlier goin meet rummer,2,Casual Communication
much getting,2,Casual Communication
submitting project tmr rite,2,Casual Communication
hoping would send message rent due dont enough reserves completely gone loan need hoping could balance way could get till mid march hope pay back,2,Casual Communication
alright took morphine back,2,Casual Communication
sure consent forms,2,Casual Communication
help propose going back tomorrow,2,Casual Communication
burger king wanna play footy top stadium get burger king 1st sept large super coca cola walk winner,2,Casual Communication
arms fine cardiff uni,2,Casual Communication
sorry man account dry would want could trade back half could buy shit credit card,2,Casual Communication
know week going tirunelvai,2,Casual Communication
apps class varaya elaya,2,Casual Communication
sure night menu know noon menu,2,Casual Communication
okey doke home dressed cos laying around ill speak later bout times stuff,2,Casual Communication
still working,2,Casual Communication
mum repent,2,Casual Communication
like hotel dusk game think solve puzzles area thing,2,Casual Communication
speaking cash yet,2,Casual Communication
kallis ready bat 2nd innings,2,Casual Communication
aight rush ask jay,2,Casual Communication
huh late dinner,2,Casual Communication
sorry today wont come play driving clas,2,Casual Communication
shit really shocking scary cant imagine second def night think somewhere could crash night save taxi,2,Casual Communication
frens lor alone wif mum sis lor,2,Casual Communication
put stuff roads keep getting slippery,2,Casual Communication
good find way,2,Casual Communication
much though friday cant wait dunno wot hell gonna another weeks become slob wait already done,2,Casual Communication
havent planning buy later check already lido got 530 show afternoon finish work already,2,Casual Communication
boat still moms check half naked,2,Casual Communication
playng doors game racing phone lol,2,Casual Communication
issues right ill fix tomorrow,2,Casual Communication
house maid murderer coz man murdered january public holiday govt instituitions closed including post office understand,2,Casual Communication
yup thk oso boring wat,2,Casual Communication
got video tape pple type message lor free wan help hee cos noe wan watch infernal affairs ask along asking shuhui oso,2,Casual Communication
check rooms befor activities,2,Casual Communication
got salt rub open wounds like,2,Casual Communication
aiyah wait lor entertain hee,2,Casual Communication
yup,2,Casual Communication
home,2,Casual Communication
uhhhhrmm isnt test bad youre sick,2,Casual Communication
basket gettin full might tonight,2,Casual Communication
lor,2,Casual Communication
going ikea str aft dat,2,Casual Communication
much textin bout,2,Casual Communication
still havent got urself jacket,2,Casual Communication
hiya probably coming home weekend next,2,Casual Communication
dad says hurry hell,2,Casual Communication
thats cool either raglan edward behind cricket ground gimme ring closeby see tuesday,2,Casual Communication
long beach lor expected dinner,2,Casual Communication
ducking chinchillas,2,Casual Communication
fine remember,2,Casual Communication
goodo yes must speak friday egg potato ratio tortilla needed,2,Casual Communication
bruce amp fowler mom car park long story,2,Casual Communication
meet lobby,2,Casual Communication
dunno wat get,2,Casual Communication
talk,2,Casual Communication
guy browsin compulsory,2,Casual Communication
sister going earn,2,Casual Communication
chad gymnastics class wanna take site says christians class full,2,Casual Communication
cal sir meeting,2,Casual Communication
hey still gym,2,Casual Communication
aight dats straight dogg,2,Casual Communication
siva hostel aha,2,Casual Communication
happen,2,Casual Communication
ask next sat make lor,2,Casual Communication
much buzy,2,Casual Communication
going try months joking,2,Casual Communication
place man,2,Casual Communication
news hassling get weed week andres money haughaighgtujhyguj,2,Casual Communication
yep fine ice age,2,Casual Communication
finished lunch already wake already,2,Casual Communication
yes completely form clark also utter waste,2,Casual Communication
arrived see couple days,2,Casual Communication
attend driving lesson many times day,2,Casual Communication
jokin oni lar busy wun disturb,2,Casual Communication
still checked,2,Casual Communication
finish,2,Casual Communication
wondering others took,2,Casual Communication
hmm uncle informed paying school directly pls buy food,2,Casual Communication
bus love,2,Casual Communication
aiyah sorry lor watch watch forgot check phone,2,Casual Communication
tmr timin still wat cos got lesson,2,Casual Communication
went hon lab one,2,Casual Communication
well right gonna get check today steam sales pee text want come get,2,Casual Communication
hey late meet 945,2,Casual Communication
dunno close oredi fan,2,Casual Communication
case guess see campus lodge,2,Casual Communication
might come kerala days prepared take leave finalise dont plan travel visit need finish urgent works,2,Casual Communication
buy one egg please,2,Casual Communication
right later,2,Casual Communication
great office today,2,Casual Communication
mean confirmed tot juz say oni,2,Casual Communication
depends individual lor hair dresser say pretty parents say look gong kaypoh also dunno wat collecting,2,Casual Communication
ups 3days also shipping company takes 2wks way usps takes week gets lag may bribe nipost get stuff,2,Casual Communication
byatch whassup,2,Casual Communication
aight ask roommates,2,Casual Communication
stuck middle row right hand side,2,Casual Communication
yet chikku going room bus,2,Casual Communication
nervous,2,Casual Communication
yeah sure thing mate haunt got stuff sorted going sound anyway promoting hex way dont know number joke,2,Casual Communication
cant come search job,2,Casual Communication
yes said,2,Casual Communication
watching,2,Casual Communication
wonder cos dun rem seeing silver car thk saw black one,2,Casual Communication
possible teach,2,Casual Communication
pls give prometazine syrup 5mls mins later feed,2,Casual Communication
yeah probably earlier,2,Casual Communication
wanna gym harri,2,Casual Communication
bugis oso near wat,2,Casual Communication
saying order slippers cos pay returning,2,Casual Communication
yet wearing blue shirt black pants,2,Casual Communication
finished work yet,2,Casual Communication
nah wednesday bring mini cheetos bag,2,Casual Communication
ladies first genus second,2,Casual Communication
accidentally brought home box,2,Casual Communication
gobi arts college,2,Casual Communication
