SMS,Cluster,Cluster_Label
going got exciting karaoke type activities planned debating whether play football eve feeling lazy though,2,Not Spam
thanks chikku gud nyt,0,Not Spam
tell friends plan valentines day url,0,Not Spam
yes possible dint try pls dont tell one,2,Not Spam
yeah open chat click friend lists make list easy pie,0,Not Spam
kay sat right,2,Not Spam
convey regards,0,Not Spam
yeah hav great time newquay send postcard look girls gone know 1im talkin bout,0,Not Spam
yeah bored depressed sittin waitin phone ring hope wind drops though scary,0,Not Spam
class early tomorrow thus trying smoke,2,Not Spam
dude guess got arrested day,2,Not Spam
looking good,2,Not Spam
many happy returns day wish happy birthday,0,Not Spam
surely dont forgot come always touch,0,Not Spam
watching,2,Not Spam
yes said,2,Not Spam
reach home safe sound liao,0,Not Spam
wud never mind dont miss dont need wil really hurt wen need amp dont tell take care,0,Not Spam
please leave topic sorry telling,0,Not Spam
entered cabin said happy day boss felt special askd lunch lunch invited apartment went,0,Not Spam
yes completely form clark also utter waste,2,Not Spam
aiyah rain like quite big leh drizzling least run home,0,Not Spam
pls dont forget study,0,Not Spam
finished lunch already wake already,2,Not Spam
yep fine ice age,2,Not Spam
great,0,Not Spam
news hassling get weed week andres money haughaighgtujhyguj,2,Not Spam
home,2,Not Spam
wonder cos dun rem seeing silver car thk saw black one,2,Not Spam
really good see day dudette missing,0,Not Spam
wen lovable bcums angry wid dnt take seriously coz angry childish true way showing deep affection care luv kettoda manda nice day,0,Not Spam
possible teach,2,Not Spam
got many responsibilities,2,Not Spam
gobi arts college,2,Not Spam
accidentally brought home box,2,Not Spam
wish feel alone,0,Not Spam
ladies first genus second,2,Not Spam
nah wednesday bring mini cheetos bag,2,Not Spam
finished work yet,2,Not Spam
yet wearing blue shirt black pants,2,Not Spam
happy baby alright take job hope fine send kiss make smile across sea kiss kiss,0,Not Spam
saying order slippers cos pay returning,2,Not Spam
bugis oso near wat,2,Not Spam
wanna gym harri,2,Not Spam
yeah probably earlier,2,Not Spam
see thought,0,Not Spam
pls give prometazine syrup 5mls mins later feed,2,Not Spam
pussy perfect,0,Not Spam
good afternoon starshine boytoy crave yet ache fuck sips cappuccino miss babe teasing kiss,0,Not Spam
yup,2,Not Spam
got salt rub open wounds like,2,Not Spam
love goes day fuck morning woke dropped cell way stairs seems alright phews miss,0,Not Spam
desires going doctor liver get bit stylish get hair managed thats,0,Not Spam
god taken teeth paining,0,Not Spam
shit really shocking scary cant imagine second def night think somewhere could crash night save taxi,2,Not Spam
daddy take good care,0,Not Spam
takes away money worries,0,Not Spam
sorry today wont come play driving clas,2,Not Spam
buzzzz grins buzz ass buzz chest buzz cock keep phone vibrator feel shake,0,Not Spam
huh late dinner,2,Not Spam
aight rush ask jay,2,Not Spam
kallis ready bat 2nd innings,2,Not Spam
joining today formally pls keep praying talk later,0,Not Spam
speaking cash yet,2,Not Spam
like hotel dusk game think solve puzzles area thing,2,Not Spam
mum repent,2,Not Spam
hopeing pissed remember gone sisters something,0,Not Spam
aiyah wait lor entertain hee,2,Not Spam
frens lor alone wif mum sis lor,2,Not Spam
put stuff roads keep getting slippery,2,Not Spam
check rooms befor activities,2,Not Spam
got video tape pple type message lor free wan help hee cos noe wan watch infernal affairs ask along asking shuhui oso,2,Not Spam
month kotees birthday know,0,Not Spam
yup thk oso boring wat,2,Not Spam
house maid murderer coz man murdered january public holiday govt instituitions closed including post office understand,2,Not Spam
issues right ill fix tomorrow,2,Not Spam
playng doors game racing phone lol,2,Not Spam
opinion jada kusruthi lovable silent spl character matured stylish simple pls reply,0,Not Spam
boat still moms check half naked,2,Not Spam
umma say anything,0,Not Spam
uhhhhrmm isnt test bad youre sick,2,Not Spam
wow never realized embarassed accomodations thought liked since best could always seemed happy cave sorry give sorry offered sorry room embarassing,0,Not Spam
havent planning buy later check already lido got 530 show afternoon finish work already,2,Not Spam
night ended another day morning come special way may smile like sunny rays leaves worries blue blue bay gud mrng,0,Not Spam
good find way,2,Not Spam
jus hope true missin cos really missin done anything feel guilty yet,0,Not Spam
much though friday cant wait dunno wot hell gonna another weeks become slob wait already done,2,Not Spam
solve case man found murdered decimal afternoon wife called police police questioned everyone wife sir sleeping murder took place cook cooking gardener picking vegetables house maid went post office children went play neighbour went marriage police arrested murderer immediately reply reason brilliant,0,Not Spam
playin space poker,2,Not Spam
prepare pleasured,0,Not Spam
mean confirmed tot juz say oni,2,Not Spam
great office today,2,Not Spam
right later,2,Not Spam
hey pple 700 900 nights excellent location wif breakfast hamper,0,Not Spam
buy one egg please,2,Not Spam
might come kerala days prepared take leave finalise dont plan travel visit need finish urgent works,2,Not Spam
case guess see campus lodge,2,Not Spam
entered cabin said happy day boss felt special askd lunch lunch invited apartment went,0,Not Spam
brother genius,0,Not Spam
jus ate honey sweet,0,Not Spam
dunno close oredi fan,2,Not Spam
hey late meet 945,2,Not Spam
well right gonna get check today steam sales pee text want come get,2,Not Spam
know thinkin malaria relax children cant handle malaria would worse gastroenteritis takes enough replace loss temp reduce give malaria meds vomit self limiting illness means days completely stop,0,Not Spam
dont gimme lip caveboy,0,Not Spam
best msg hard person know one step foward make fall love amp one step back ruin friendship good night,0,Not Spam
depends individual lor hair dresser say pretty parents say look gong kaypoh also dunno wat collecting,2,Not Spam
darlin work get trouble ijust talked mum morning really good time last night goin soon call,0,Not Spam
idc get weaseling way shit twice row,2,Not Spam
still plumbers tape wrench could borrow,2,Not Spam
fran decided way completely broke knackered got bout 2mrw love janx dads fone credit,0,Not Spam
common hearin wat day let ask something different smile today gud evng,0,Not Spam
ready big day tomorrow,2,Not Spam
meeting call later,2,Not Spam
might come tonight class lets early,2,Not Spam
nothing ever easy looking reason take risk life love,0,Not Spam
home love still awake loving kiss,0,Not Spam
stuck middle row right hand side,2,Not Spam
aight ask roommates,2,Not Spam
byatch whassup,2,Not Spam
alrite girl know gail neva wrong take care sweet worry l8tr hun love yaxxx,0,Not Spam
lol babe wont sliding place midnight thanks invite,0,Not Spam
ups 3days also shipping company takes 2wks way usps takes week gets lag may bribe nipost get stuff,2,Not Spam
got mail dileep thank muchand look forward lots support less contacts remember one venugopal mentioned tomorrow late shall try come till goodnight dear,0,Not Spam
like personal sized,2,Not Spam
well babe swollen glands throat end,0,Not Spam
helloooo wake sweet morning welcomes enjoy day full joy gud mrng,0,Not Spam
yeah sure thing mate haunt got stuff sorted going sound anyway promoting hex way dont know number joke,2,Not Spam
buy,2,Not Spam
meet dream partner soon career flyng start find free txt horo followed star sign horo aries,0,Not Spam
cant come search job,2,Not Spam
fact cleaning shows know upset priority constantly want need,2,Not Spam
yup thk teacher said make face look longer darren ask cut short,2,Not Spam
shall get pouch,2,Not Spam
would still cozy exhausted last night nobody went school work everything closed,2,Not Spam
dont shall buy one dear,0,Not Spam
babe feel lets 4get try cheer fit soo muchxxlove locaxx,0,Not Spam
romantic,0,Not Spam
shit surprised went spent evening french guy met town fooled around bit let fuck,0,Not Spam
twenty past five said train durham already coz reserved seat,2,Not Spam
might want pull case plan spending much confidence derek taylor money management,2,Not Spam
hey really pretty late want lesson first join reaching mrt,2,Not Spam
life nothing wen get everything life everything wen miss something real value people wil realized absence gud mrng,0,Not Spam
went hon lab one,2,Not Spam
yet chikku going room bus,2,Not Spam
tonight mate catching sleep new number way,0,Not Spam
dear shall mail tonite busy street shall update tonite things looking varunnathu edukkukayee raksha ollu good one real sense,0,Not Spam
tmr timin still wat cos got lesson,2,Not Spam
aiyah sorry lor watch watch forgot check phone,2,Not Spam
bus love,2,Not Spam
hmm uncle informed paying school directly pls buy food,2,Not Spam
glad following dreams,0,Not Spam
hello little party animal thought buzz friends grins reminding loved send naughty adoring kiss,0,Not Spam
boy loved gal propsd didnt mind lttrs frnds threw thm boy decided aproach gal time truck speeding towards gal hit girl boy ran like hell saved asked run fast boy replied boost secret energy instantly girl shouted energy thy lived happily 2gthr drinking boost evrydy moral story free msgs gud ni8,0,Not Spam
wondering others took,2,Not Spam
finish,2,Not Spam
good morning dear great amp successful day,0,Not Spam
still checked,2,Not Spam
jokin oni lar busy wun disturb,2,Not Spam
attend driving lesson many times day,2,Not Spam
well meant opposed drunken night,0,Not Spam
arrived see couple days,2,Not Spam
basket gettin full might tonight,2,Not Spam
lor,2,Not Spam
going ikea str aft dat,2,Not Spam
awesome question cute answer someone asked boy life smiled amp answered fine gudnite,0,Not Spam
plan pongal,2,Not Spam
hurt tease make cry end life die plz keep one rose grave say stupid miss nice day bslvyl,0,Not Spam
come life brought sun shiny warming heart putting constant smile face making feel loved cared,0,Not Spam
drinkin,2,Not Spam
stitch trouser,2,Not Spam
good day mine really busy much tomorrow night,0,Not Spam
prakesh know,2,Not Spam
guys getting back said thinking staying mcr,2,Not Spam
would smoking help work difficult time,0,Not Spam
already squatting new way walking,2,Not Spam
chill another 6hrs could sleep pain surgical emergency see unfolds okay,2,Not Spam
think chennai well settled,2,Not Spam
dear going rubber place,2,Not Spam
vijay going talk jaya,2,Not Spam
happy new year family may new year bring happiness stability tranquility vibrant colourful life,0,Not Spam
hols yes bit run forgot hairdressers appointment four need get home shower beforehand cause prob,2,Not Spam
edison rightly said fool ask questions wise man answer know speechless viva gnt,0,Not Spam
captain vijaykanth comedy captain drunken,2,Not Spam
wat would like birthday,0,Not Spam
cant think anyone spare room top head,2,Not Spam
yun wkg btw nus wana specialise wad,2,Not Spam
yes nigh cant aha,2,Not Spam
aathi dear,0,Not Spam
work something,2,Not Spam
also fuck family going rhode island wherever fuck leaving alone week new bong,2,Not Spam
tell make little spreadsheet track whose idea smoke determine smokes much entire month february come,2,Not Spam
cme want hos 2morow wil cme got dear didnt say time,2,Not Spam
bag,2,Not Spam
missed call cause yelling scrappy miss wait come home lonely today,0,Not Spam
asking knw may frnds classmates,2,Not Spam
darren saying dat meeting den dun meet dinner cos later leave feel awkward den meet lunch lor,2,Not Spam
great escape fancy bridge needs lager see tomo,2,Not Spam
left already orchard,2,Not Spam
random saw old roomate campus graduated,2,Not Spam
win newest harry potter order phoenix book reply harry answer questions chance first among readers,0,Not Spam
living simple loving also simple laughing simple winning tooo simple simple difficult,0,Not Spam
sure driving reach destination soon,2,Not Spam
got smaller capacity one quite,2,Not Spam
mind ask happened dont say uncomfortable,0,Not Spam
omw castor,2,Not Spam
home calicut,2,Not Spam
happy saying,0,Not Spam
honeybee said sweetest world god laughed amp said wait havnt met person reading msg moral even god crack jokes,0,Not Spam
okay booked already including one bugis,2,Not Spam
